RT,Intensity
32.562066,0.0
32.567649,0.0
32.573099,0.0
32.582982,0.0
32.588561,0.0
32.594132,0.0
32.602682,0.0
32.608284,0.0
32.616055,0.0
32.62163,0.0
32.627188,0.0
32.632765,0.0
32.638336,0.0
32.646061,0.0
32.654605,0.0
32.660182,0.0
32.667884,0.0
32.676377,0.0
32.682127,0.0
32.687592,0.0
32.693054,0.0
32.698494,0.0
32.704088,0.0
32.709642,0.0
32.7152,0.0
32.720773,0.0
32.728494,0.0
32.734071,0.0
32.744006,0.0
32.749562,0.0
32.755121,0.0
32.760693,0.0
32.766143,0.0
32.773864,0.0
32.779466,0.0
32.78492,0.0
32.790491,0.0
32.796064,0.0
32.803816,0.0
32.809393,0.0
32.821449,0.0
32.83137,0.0
32.839866,0.0
32.845422,0.0
32.850995,0.0
32.856553,0.0
32.862126,0.0
32.867576,0.0
32.877536,0.0
32.88313,0.0
32.888582,0.0
32.896365,0.0
32.901946,0.0
32.909651,0.0
32.915238,0.0
32.922942,0.0
32.928521,0.0
32.940578,0.0
32.946136,0.0
32.951709,0.0
32.960138,0.0
32.965736,0.0
32.971184,0.0
32.985458,0.0
32.993181,0.0
32.998781,0.0
33.007173,0.0
33.012779,0.0
33.020479,0.0
33.026085,0.0
33.038156,0.0
33.050212,0.0
33.05581,0.0
33.067931,0.0
33.076447,0.0
33.084935,0.0
33.090493,0.0
33.09897,0.0
33.104553,0.0
33.110005,0.0
33.11992,0.0
33.125497,0.0
33.135399,0.0
33.141011,0.0
33.15092,0.0
33.15867,0.0
33.166388,0.0
33.172001,0.0
33.184113,0.0
33.189711,0.0
33.195301,0.0
33.200888,0.0
33.206482,0.0
33.214898,0.0
33.22048,0.0
33.234717,0.0
33.243211,0.0
33.255348,0.0
33.263084,0.0
33.273765,0.0
33.279448,0.0
33.28516,0.0
33.290619,0.0
33.296071,0.0
33.306571,0.0
33.312292,0.0
33.317746,0.0
33.3232,0.0
33.335271,0.0
33.340829,0.0
33.349297,0.0
33.357781,0.0
33.36336,0.0
33.368947,0.0
33.374522,0.0
33.382906,0.0
33.388476,0.0
33.394049,0.0
33.399622,0.0
33.41168,0.0
33.417391,0.0
33.428087,0.0
33.437968,0.0
33.445684,0.0
33.451255,0.0
33.459761,0.0
33.465343,0.0
33.47079,0.0
33.483486,0.0
33.491961,0.0
33.497565,0.0
33.509671,0.0
33.522507,0.0
33.532436,0.0
33.540946,0.0
33.546525,0.0
33.554057,0.0
33.559638,0.0
33.571725,0.0
33.577308,101630.1328125
33.587235,0.0
33.599312,0.0
33.611437,0.0
33.619946,0.0
33.625546,0.0
33.633285,0.0
33.63887,0.0
33.649398,0.0
33.659281,0.0
33.667774,0.0
33.67842,0.0
33.690603,0.0
33.700518,0.0
33.709007,0.0
33.717493,0.0
33.725949,0.0
33.734426,0.0
33.742891,0.0
33.748478,0.0
33.756911,0.0
33.766865,25789.83984375
33.776761,0.0
33.782355,0.0
33.794478,26686.2265625
33.800061,24681.603515625
33.807796,0.0
33.813394,0.0
33.824044,37221.47265625
33.83623,0.0
33.847302,0.0
33.855054,0.0
33.863554,0.0
33.86914,0.0
33.879083,5938.17919921875
33.884671,0.0
33.890229,0.0
33.895806,0.0
33.903571,22374.048828125
33.914135,0.0
33.919729,0.0
33.930291,0.0
33.938041,0.0
33.948735,0.0
33.957231,0.0
33.962814,0.0
33.972774,44789.0078125
33.978487,0.0
33.983943,0.0
33.991693,0.0
33.997272,0.0
34.009393,0.0
34.020095,0.0
34.034368,0.0
34.044313,0.0
34.058643,0.0
34.071503,0.0
34.080911,0.0
34.08868,0.0
34.102921,0.0
34.111403,0.0
34.121307,0.0
34.1269,0.0
34.132488,0.0
34.138192,36610.890625
34.143648,0.0
34.153546,0.0
34.159242,0.0
34.164696,0.0
34.170281,0.0
34.178765,0.0
34.184367,125029.6796875
34.189937,0.0
34.198452,0.0
34.204031,0.0
34.213991,9092.703125
34.222475,0.0
34.228156,0.0
34.238912,0.0
34.251056,0.0
34.260735,0.0
34.266314,0.0
34.280562,0.0
34.29047,0.0
34.298955,0.0
34.309597,0.0
34.321472,0.0
34.331386,0.0
34.337074,0.0
34.342534,0.0
34.352428,0.0
34.363099,0.0
34.36868,0.0
34.37708,0.0
34.382665,0.0
34.391728,0.0
34.403817,0.0
34.413667,0.0
34.424394,0.0
34.436529,0.0
34.442109,0.0
34.452008,0.0
34.457588,0.0
34.468123,0.0
34.480202,0.0
34.490129,0.0
34.495742,0.0
34.505702,0.0
34.511402,0.0
34.516854,0.0
34.524606,0.0
34.530189,0.0
34.538595,0.0
34.544175,0.0
34.55626,0.0
34.569104,0.0
34.580197,0.0
34.593997,0.0
34.599568,0.0
34.611657,0.0
34.617228,0.0
34.622957,0.0
34.628416,0.0
34.636793,0.0
34.642409,0.0
34.655147,0.0
34.665084,0.0
34.670661,0.0
34.676115,0.0
34.686078,0.0
34.694584,0.0
34.700161,0.0
34.714438,0.0
34.720125,0.0
34.725586,0.0
34.733996,0.0
34.743946,0.0
34.751454,0.0
34.759952,0.0
34.765529,0.0
34.773294,0.0
34.785421,0.0
34.793154,0.0
34.801637,0.0
34.807221,0.0
34.812791,0.0
34.821279,0.0
34.826856,0.0
34.837425,0.0
34.843002,0.0
34.851387,0.0
34.856966,0.0
34.866897,0.0
34.872485,0.0
34.882376,0.0
34.88797,0.0
34.894747,0.0
34.900326,0.0
34.905774,0.0
34.917849,0.0
34.930736,0.0
34.936295,0.0
34.944763,0.0
34.953286,0.0
34.965424,0.0
34.978778,0.0
34.989476,0.0
34.995055,0.0
35.001867,0.0
35.009634,0.0
35.015215,0.0
35.029569,0.0
35.038073,0.0
35.050938,0.0
35.063042,0.0
35.07434,0.0
35.090848,0.0
35.098569,0.0
35.117223,0.0
35.127156,0.0
35.134906,0.0
35.144847,0.0
35.156922,0.0
35.171218,0.0
35.178968,0.0
35.184553,0.0
35.194495,0.0
35.202262,0.0
35.212207,0.0
35.219959,0.0
35.232793,0.0
35.24568,0.0
35.257738,0.0
35.270571,0.0
35.284863,0.0
35.297703,0.0
35.305455,0.0
35.315398,0.0
35.328254,0.0
35.338198,0.0
35.351594,0.0
35.365858,0.0
35.377985,0.0
35.390106,0.0
35.397654,0.0
35.410508,0.0
35.424808,0.0
35.43587,0.0
35.443622,0.0
35.455731,0.0
35.467885,0.0
35.480699,0.0
35.491835,0.0
35.503039,0.0
35.520297,0.0
35.534611,0.0
35.548847,0.0
35.560955,0.0
35.570915,0.0
35.585182,0.0
35.595092,0.0
35.604992,0.0
35.614919,0.0
35.627013,0.0
35.636925,0.0
35.647594,0.0
35.660444,0.0
35.672567,0.0
35.682412,0.0
35.696729,0.0
35.7023,0.0
35.713,0.0
35.727268,0.0
35.73722,0.0
35.747183,0.0
35.754918,0.0
35.762672,0.0
35.776955,0.0
35.789078,0.0
35.801118,0.0
35.811757,0.0
35.824618,0.0
35.838876,0.0
35.846626,0.0
35.854382,0.0
35.859971,0.0
35.874292,0.0
35.884982,0.0
35.895655,0.0
35.90775,0.0
35.922052,0.0
35.936323,0.0
35.946204,0.0
35.95831,0.0
35.970431,0.0
35.98035,0.0
35.985929,0.0
35.995812,0.0
36.003539,0.0
36.01641,0.0
36.023825,0.0
36.033777,0.0
36.039347,0.0
36.044922,0.0
36.052689,0.0
36.064787,0.0
36.071537,0.0
36.082691,0.0
36.090443,0.0
36.102582,0.0
36.110316,0.0
36.12234,0.0
36.136622,0.0
36.14873,0.0
36.16084,0.0
36.17149,0.0
36.179217,0.0
36.189146,0.0
36.202021,0.0
36.210513,0.0
36.219004,0.0
36.226771,0.0
36.232354,0.0
36.244483,0.0
36.255196,0.0
36.262948,0.0
36.277266,0.0
36.287956,0.0
36.300823,0.0
36.306418,0.0
36.320637,0.0
36.334906,0.0
36.342545,0.0
36.350264,0.0
36.360176,0.0
36.370076,0.0
36.375662,0.0
36.384047,0.0
36.394743,0.0
36.402509,0.0
36.416143,0.0
36.423378,0.0
36.435536,0.0
36.444076,0.0
36.454513,0.0
36.461498,0.0
36.472151,0.0
36.484259,0.0
36.495719,0.0
36.507794,0.0
36.513365,0.0
36.5233,0.0
36.535883,0.0
36.545796,0.0
36.551379,0.0
36.567852,0.0
36.577808,0.0
36.587752,0.0
36.600633,0.0
36.608383,0.0
36.616897,0.0
36.624681,0.0
36.639689,0.0
36.647422,0.0
36.655187,0.0
36.671635,0.0
36.680568,0.0
36.694805,0.0
36.706828,0.0
36.721115,0.0
36.731024,0.0
36.741757,0.0
36.751717,0.0
36.763665,0.0
36.772175,0.0
36.777875,0.0
36.792094,0.0
36.797682,0.0
36.808388,0.0
36.820994,0.0
36.827836,0.0
36.835554,0.0
36.843308,0.0
36.85396,0.0
36.86071,0.0
36.866298,0.0
36.880535,0.0
36.890431,0.0
36.902535,0.0
36.910302,0.0
36.915889,0.0
36.928001,0.0
36.938658,0.0
36.952955,0.0
36.964653,0.0
36.975326,0.0
36.986003,0.0
36.998076,0.0
37.011336,0.0
37.021247,0.0
37.033369,0.0
37.043301,0.0
37.051794,0.0
37.057398,0.0
37.069492,0.0
37.077259,0.0
37.088682,0.0
37.10079,0.0
37.115829,0.0
37.123594,0.0
37.1379,0.0
37.151229,0.0
37.163319,0.0
37.173229,0.0
37.186516,0.0
37.196408,0.0
37.203687,0.0
37.211408,0.0
37.221337,0.0
37.235537,0.0
37.24543,0.0
37.253201,0.0
37.260966,0.0
37.268732,0.0
37.27982,0.0
37.291891,0.0
37.304778,0.0
37.319074,0.0
37.326807,0.0
37.338882,0.0
37.348776,0.0
37.363032,0.0
37.372903,0.0
37.387171,0.0
37.40145,0.0
37.409965,0.0
37.418456,0.0
37.428352,0.0
37.436119,0.0
37.444617,0.0
37.457946,0.0
37.465698,0.0
37.473448,0.0
37.481235,0.0
37.494064,0.0
37.508331,0.0
37.520404,0.0
37.53241,0.0
37.544487,0.0
37.553585,0.0
37.563566,0.0
37.575686,0.0
37.586388,0.0
37.597045,0.0
37.609168,0.0
37.623465,0.0
37.634894,0.0
37.64484,0.0
37.652598,0.0
37.666882,0.0
37.675357,0.0
37.685254,0.0
37.697359,0.0
37.709419,0.0
37.716879,0.0
37.72684,0.0
37.738935,0.0
37.751058,0.0
37.760983,0.0
37.775302,0.0
37.787389,0.0
37.795156,0.0
37.803639,0.0
37.814316,0.0
37.828626,0.0
37.840701,0.0
37.848464,0.0
37.859137,0.0
37.871262,0.0
37.878999,57387.10546875
37.886734,0.0
37.896665,0.0
37.906553,0.0
37.919382,0.0
37.929309,24476.328125
37.941182,0.0
37.953296,0.0
37.966173,0.0
37.977325,0.0
37.99019,0.0
38.000167,0.0
38.012258,0.0
38.024356,0.0
38.037233,0.0
38.047158,0.0
38.054896,0.0
38.067762,0.0
38.075075,0.0
38.089356,0.0
38.09785,0.0
38.103447,0.0
38.111197,0.0
38.120508,0.0
38.128224,0.0
38.138858,0.0
38.147355,0.0
38.155105,0.0
38.162841,0.0
38.170574,0.0
38.182699,0.0
38.190472,0.0
38.200357,0.0
38.212497,0.0
38.222405,0.0
38.234484,0.0
38.240201,0.0
38.254296,0.0
38.262063,0.0
38.267634,0.0
38.280446,0.0
38.294679,0.0
38.303183,0.0
38.313852,0.0
38.321602,0.0
38.32935,0.0
38.341421,0.0
38.351373,0.0
38.3635,0.0
38.371202,0.0
38.378956,0.0
38.39106,0.0
38.403137,0.0
38.413033,0.0
38.421543,0.0
38.430051,0.0
38.442903,0.0
38.457126,0.0
38.464859,0.0
38.474803,0.0
38.48909,0.0
38.502688,0.0
38.514845,0.0
38.531273,0.0
38.541217,0.0
38.548938,0.0
38.565423,0.0
38.573175,0.0
38.583059,0.0
38.594721,0.0
38.603177,0.0
38.611685,0.0
38.623748,0.0
38.633637,0.0
38.645741,0.0
38.655671,0.0
38.663437,0.0
38.677729,0.0
38.692137,0.0
38.706393,0.0
38.714143,0.0
38.726218,0.0
38.738264,0.0
38.752537,0.0
38.764628,0.0
38.772076,0.0
38.784153,63582.46484375
38.796193,0.0
38.801782,0.0
38.809501,0.0
38.821588,0.0
38.830734,0.0
38.845005,0.0
38.857102,0.0
38.871386,0.0
38.8813,0.0
38.89339,0.0
38.90624,0.0
38.920498,0.0
38.926069,0.0
38.938158,0.0
38.950223,0.0
38.962327,0.0
38.97085,0.0
38.97646,0.0
38.984181,0.0
38.996251,0.0
39.006162,0.0
39.016843,0.0
39.027545,0.0
39.037503,0.0
39.048164,0.0
39.055901,0.0
39.065811,0.0
39.074303,0.0
39.079884,0.0
39.087617,0.0
39.093313,0.0
39.105394,0.0
39.11609,0.0
39.125969,0.0
39.135853,0.0
39.144311,0.0
39.149898,0.0
39.164169,0.0
39.176977,0.0
39.186298,0.0
39.19696,0.0
39.206963,0.0
39.214727,0.0
39.222492,0.0
39.230971,0.0
39.243827,0.0
39.253725,0.0
39.262198,0.0
39.267814,0.0
39.279906,0.0
39.285604,0.0
39.294081,0.0
39.303958,0.0
39.314616,0.0
39.326658,0.0
39.336589,0.0
39.345082,0.0
39.350682,0.0
39.36053,0.0
39.372593,0.0
39.386857,0.0
39.392449,0.0
39.405817,0.0
39.41793,0.0
39.432186,0.0
39.444307,0.0
39.452044,0.0
39.461971,0.0
39.470463,0.0
39.480409,0.0
39.492485,0.0
39.498196,0.0
39.50885,0.0
39.514442,0.0
39.522196,0.0
39.533625,0.0
39.543546,0.0
39.557845,0.0
39.563431,0.0
39.571164,0.0
39.581816,0.0
39.589535,0.0
39.599476,0.0
39.613726,0.0
39.625822,0.0
39.637926,0.0
39.650051,0.0
39.659966,0.0
39.665547,0.0
39.683163,0.0
39.695405,0.0
39.70099,0.0
39.710226,0.0
39.722361,0.0
39.736671,0.0
39.75089,0.0
39.759396,0.0
39.769465,0.0
39.783683,0.0
39.791404,0.0
39.801319,0.0
39.813437,0.0
39.825529,0.0
39.833266,0.0
39.845387,0.0
39.858708,0.0
39.869389,0.0
39.881516,0.0
39.890497,0.0
39.902651,0.0
39.91476,0.0
39.929016,0.0
39.945441,0.0
39.953174,0.0
39.967457,0.0
39.975195,0.0
39.987299,0.0
39.995051,0.0
40.002078,0.0
40.030109,0.0
40.036844,0.0
40.044594,0.0
40.05454,0.0
40.068825,0.0
40.07609,0.0
40.084588,0.0
40.090192,0.0
40.108831,0.0
40.120937,0.0
40.13955,0.0
40.147298,0.0
40.163762,0.0
40.175902,0.0
40.194554,0.0
40.20666,0.0
40.213532,0.0
40.227762,0.0
40.242022,0.0
40.251934,0.0
40.264057,0.0
40.278378,0.0
40.294828,0.0
40.309078,0.0
40.319026,0.0
40.331096,0.0
40.345386,44203.421875
40.357569,0.0
40.369656,0.0
40.381771,44228.39453125
40.396981,0.0
40.406885,0.0
40.421133,0.0
40.428881,0.0
40.441004,0.0
40.451695,0.0
40.46377,0.0
40.471568,0.0
40.482251,114863.7890625
40.489999,47351.03125
40.508589,53864.18359375
40.51633,51998.45703125
40.526259,0.0
40.538382,62375.16796875
40.543986,71924.375
40.553918,103530.0859375
40.568151,122956.015625
40.578738,0.0
40.588663,72835.8125
40.600774,66262.3046875
40.614076,92269.4453125
40.624023,48592.91015625
40.633936,79636.140625
40.646773,219091.078125
40.661038,161782.0
40.675319,101341.5
40.685233,98614.75
40.690821,78908.6015625
40.70285,84046.2421875
40.714952,113180.921875
40.72346,111816.453125
40.731971,91573.3125
40.744029,42214.37109375
40.750779,49811.56640625
40.762887,105890.4375
40.777137,0.0
40.788381,124431.078125
40.800093,143274.140625
40.812182,214687.953125
40.826466,192637.203125
40.837128,153733.5625
40.849251,182062.359375
40.86352,162692.65625
40.873449,57394.55859375
40.887667,104441.9453125
40.897586,111628.0078125
40.90753,89763.46875
40.919621,125418.640625
40.92855,144294.515625
40.940661,106547.2109375
40.950548,75514.703125
40.957581,101721.5703125
40.965319,0.0
40.979633,106054.7265625
40.991725,51127.1953125
40.999462,59396.25390625
41.009375,133920.375
41.014991,0.0
41.025677,116020.375
41.039968,88960.8515625
41.045552,84396.6171875
41.053318,70089.59375
41.063229,143281.90625
41.073147,0.0
41.091805,66082.2578125
41.101701,0.0
41.109434,0.0
41.119395,38059.703125
41.127114,0.0
41.134851,71038.8828125
41.145136,0.0
41.15724,131699.109375
41.16792,75898.8203125
41.180022,0.0
41.187788,0.0
41.19554,0.0
41.208348,0.0
41.213919,34731.359375
41.219496,0.0
41.2316,0.0
41.239336,0.0
41.253642,0.0
41.264304,0.0
41.277188,0.0
41.295571,76926.046875
41.305485,47310.87890625
41.313221,78726.609375
41.327483,44918.4140625
41.337427,0.0
41.349535,71021.25
41.359462,0.0
41.371601,0.0
41.384483,0.0
41.390072,0.0
41.402182,0.0
41.415072,0.0
41.429318,0.0
41.441445,0.0
41.44703,0.0
41.459155,0.0
41.471265,0.0
41.479021,0.0
41.493288,0.0
41.501046,20538.13671875
41.517492,0.0
41.534013,0.0
41.5461,0.0
41.560379,0.0
41.565967,0.0
41.573733,0.0
41.581435,0.0
41.595735,0.0
41.603485,0.0
41.619996,0.0
41.627748,0.0
41.63765,0.0
41.64537,47522.44140625
41.661856,0.0
41.669606,0.0
41.681051,0.0
41.695357,0.0
41.707495,0.0
41.721741,0.0
41.736047,0.0
41.748893,0.0
41.754482,0.0
41.764424,0.0
41.77509,0.0
41.785067,0.0
41.794996,0.0
41.805653,0.0
41.817775,0.0
41.831736,0.0
41.843894,0.0
41.853327,0.0
41.863229,0.0
41.873819,0.0
41.885956,0.0
41.895939,0.0
41.906625,0.0
41.920908,0.0
41.933012,0.0
41.938598,0.0
41.951324,0.0
41.959089,0.0
41.969033,0.0
41.983353,0.0
41.991089,0.0
42.002912,39688.203125
42.010659,0.0
42.034413,0.0
42.052484,0.0
42.064607,0.0
42.072355,0.0
42.09383,0.0
42.10158,0.0
42.118025,0.0
42.139552,0.0
42.156027,0.0
42.168198,0.0
42.175706,0.0
42.189971,0.0
42.204037,0.0
42.21837,0.0
42.234845,0.0
42.244068,0.0
42.258381,0.0
42.266101,0.0
42.278189,0.0
42.288922,0.0
42.296674,0.0
42.308797,0.0
42.316547,0.0
42.330799,0.0
42.340745,0.0
42.355045,0.0
42.369328,0.0
42.376932,0.0
42.386859,0.0
42.405459,0.0
42.426004,0.0
42.437513,0.0
42.453929,0.0
42.461667,0.0
42.471577,0.0
42.485858,0.0
42.493608,0.0
42.501375,0.0
42.52286,0.0
42.537133,0.0
42.54922,0.0
42.560493,0.0
42.572601,0.0
42.586951,0.0
42.601214,0.0
42.611024,0.0
42.618757,0.0
42.635953,0.0
42.643688,0.0
42.653617,0.0
42.661401,0.0
42.673501,0.0
42.68125,0.0
42.693328,0.0
42.707613,0.0
42.727727,0.0
42.744192,0.0
42.757627,0.0
42.767571,0.0
42.775321,0.0
42.785248,0.0
42.799481,0.0
42.811568,0.0
42.817158,0.0
42.829245,0.0
42.843512,0.0
42.855616,0.0
42.863351,0.0
42.873232,0.0
42.881016,0.0
42.887939,0.0
42.904301,0.0
42.91642,0.0
42.93288,0.0
42.94173,0.0
42.953826,0.0
42.963769,0.0
42.975855,0.0
42.986536,0.0
43.000821,0.0
43.010782,0.0
43.016363,0.0
43.023931,0.0
43.031698,0.0
43.041596,0.0
43.055862,0.0
43.063631,0.0
43.077914,0.0
43.085664,0.0
43.095608,0.0
43.108485,0.0
43.128187,0.0
43.140274,0.0
43.154553,0.0
43.168891,0.0
43.178818,0.0
43.190949,0.0
43.203072,0.0
43.213763,0.0
43.226599,0.0
43.239467,0.0
43.253815,0.0
43.265903,0.0
43.280209,0.0
43.291177,0.0
43.298882,0.0
43.310936,0.0
43.318702,0.0
43.324288,0.0
43.334215,0.0
43.34634,0.0
43.359169,0.0
43.371292,0.0
43.383394,0.0
43.39545,0.0
43.407514,0.0
43.421729,0.0
43.440418,0.0
43.452512,0.0
43.464614,0.0
43.472332,0.0
43.484197,0.0
43.491584,0.0
43.500511,0.0
43.508261,0.0
43.51598,0.0
43.523734,0.0
43.54239,0.0
43.551969,0.0
43.564036,0.0
43.571761,0.0
43.588173,0.0
43.595942,0.0
43.605794,0.0
43.613561,0.0
43.627863,0.0
43.635613,0.0
43.645527,0.0
43.654035,0.0
43.661769,0.0
43.671696,0.0
43.683816,0.0
43.697075,0.0
43.711356,0.0
43.723443,0.0
43.733351,0.0
43.747589,0.0
43.755308,0.0
43.77392,0.0
43.783864,0.0
43.791647,0.0
43.799382,0.0
43.81144,0.0
43.827936,0.0
43.837865,0.0
43.849984,0.0
43.857753,0.0
43.87058,0.0
43.884684,0.0
43.898827,0.0
43.9131,0.0
43.920802,0.0
43.934548,0.0
43.946654,0.0
43.959473,0.0
43.969435,0.0
43.977171,0.0
43.991512,0.0
44.003606,0.0
44.017804,0.0
44.034285,0.0
44.042018,0.0
44.051997,79715.234375
44.064093,0.0
44.077784,0.0
44.096388,0.0
44.107978,0.0
44.115759,0.0
44.130026,48148.55078125
44.144326,0.0
44.158596,0.0
44.170767,0.0
44.180694,0.0
44.188427,0.0
44.202706,0.0
44.210473,0.0
44.224754,0.0
44.239085,105188.0703125
44.270927,0.0
44.286354,0.0
44.298427,0.0
44.30911,0.0
44.325522,0.0
44.337631,0.0
44.345412,0.0
44.352614,71430.703125
44.362541,0.0
44.370293,165236.140625
44.384557,133645.75
44.396536,0.0
44.413036,0.0
44.427138,0.0
44.433888,0.0
44.441624,0.0
44.460217,0.0
44.478788,0.0
44.495213,0.0
44.511577,0.0
44.521215,0.0
44.528577,0.0
44.550073,85633.125
44.573698,70426.5
44.591814,0.0
44.603885,64231.421875
44.610699,0.0
44.622791,0.0
44.633528,0.0
44.646393,0.0
44.66068,0.0
44.677022,0.0
44.686082,59426.46875
44.693882,0.0
44.703776,0.0
44.71759,0.0
44.725344,0.0
44.741788,0.0
44.760442,0.0
44.781923,0.0
44.801898,0.0
44.816131,76870.1484375
44.830162,0.0
44.842292,0.0
44.856498,0.0
44.863248,0.0
44.873225,0.0
44.887491,51279.90234375
44.901739,0.0
44.916008,0.0
44.928095,58539.26953125
44.945362,0.0
44.961797,0.0
44.975849,0.0
44.983582,0.0
45.002272,0.0
45.018978,0.0
45.026724,0.0
45.037413,0.0
45.050805,0.0
45.06509,0.0
45.076842,0.0
45.088911,71537.6875
45.096648,0.0
45.102229,0.0
45.11429,0.0
45.122058,0.0
45.129762,0.0
45.137515,0.0
45.149825,0.0
45.164118,0.0
45.180604,0.0
45.202358,0.0
45.221018,0.0
45.23361,0.0
45.247926,0.0
45.255135,65075.13671875
45.267126,0.0
45.281361,0.0
45.286947,0.0
45.299034,0.0
45.308897,0.0
45.321661,0.0
45.334778,0.0
45.356173,0.0
45.371227,0.0
45.378946,72618.9140625
45.393231,0.0
45.407527,0.0
45.423396,0.0
45.433344,0.0
45.456018,0.0
45.463735,0.0
45.47805,0.0
45.485141,104442.9765625
45.499341,0.0
45.513579,0.0
45.523489,0.0
45.537787,0.0
45.560584,0.0
45.568339,0.0
45.58478,0.0
45.592472,0.0
45.602401,0.0
45.610167,0.0
45.624899,0.0
45.639182,0.0
45.651305,0.0
45.664188,0.0
45.678373,0.0
45.686111,0.0
45.696008,0.0
45.708096,0.0
45.715815,0.0
45.730033,0.0
45.737769,0.0
45.745502,0.0
45.755383,0.0
45.765343,0.0
45.777402,0.0
45.785168,0.0
45.794106,0.0
45.799664,0.0
45.811803,0.0
45.824687,0.0
45.834585,0.0
45.846628,86184.796875
45.857301,0.0
45.865036,0.0
45.872757,0.0
45.884799,0.0
45.892524,0.0
45.903582,0.0
45.913513,0.0
45.927734,0.0
45.936238,0.0
45.948303,0.0
45.958227,0.0
45.965965,0.0
45.971552,0.0
45.979273,0.0
45.989188,0.0
45.999886,0.0
46.008381,0.0
46.016902,0.0
46.02896,0.0
46.038858,0.0
46.050816,0.0
46.062889,0.0
46.074918,0.0
46.08482,0.0
46.096924,0.0
46.11121,0.0
46.12191,0.0
46.131839,0.0
46.142949,0.0
46.157141,0.0
46.167805,0.0
46.176311,0.0
46.189159,0.0
46.199022,83124.5625
46.211069,0.0
46.216655,0.0
46.224359,0.0
46.232094,0.0
46.244107,0.0
46.254007,0.0
46.262532,0.0
46.268115,0.0
46.275852,0.0
46.28794,0.0
46.300033,0.0
46.312142,0.0
46.324927,0.0
46.330514,0.0
46.338219,0.0
46.345987,0.0
46.355918,0.0
46.366604,0.0
46.376502,0.0
46.386408,0.0
46.392008,0.0
46.401476,50425.71484375
46.409212,0.0
46.423414,0.0
46.437651,0.0
46.449682,0.0
46.464676,0.0
46.472397,0.0
46.48234,0.0
46.496592,0.0
46.506617,0.0
46.516103,0.0
46.526757,0.0
46.532344,0.0
46.546642,0.0
46.5599,0.0
46.565484,0.0
46.577577,0.0
46.589673,0.0
46.597408,0.0
46.60945,0.0
46.621523,0.0
46.633587,0.0
46.641289,87556.0234375
46.653312,0.0
46.663225,0.0
46.67391,0.0
46.686462,0.0
46.696343,0.0
46.709503,0.0
46.723755,0.0
46.734814,0.0
46.740395,0.0
46.748132,0.0
46.757978,0.0
46.771197,0.0
46.78548,0.0
46.793215,0.0
46.803111,0.0
46.812999,0.0
46.825053,0.0
46.830644,0.0
46.840525,0.0
46.846121,0.0
46.856036,0.0
46.870302,0.0
46.880986,0.0
46.89301,0.0
46.907246,0.0
46.917894,0.0
46.925608,0.0
46.935456,0.0
46.949691,0.0
46.963966,0.0
46.973845,0.0
46.981551,0.0
46.99792,0.0
47.009985,0.0
47.019916,0.0
47.025503,0.0
47.037578,0.0
47.043168,0.0
47.055259,23070.341796875
47.063013,0.0
47.07727,0.0
47.089278,0.0
47.101351,0.0
47.109055,0.0
47.118132,0.0
47.130255,0.0
47.142327,0.0
47.154402,0.0
47.166465,0.0
47.178556,0.0
47.19065,0.0
47.203469,0.0
47.217773,0.0
47.223362,0.0
47.235404,0.0
47.247479,0.0
47.259572,0.0
47.267274,0.0
47.275033,93871.3515625
47.284881,0.0
47.296908,0.0
47.306868,0.0
47.318893,0.0
47.330939,0.0
47.339993,0.0
47.354251,0.0
47.364934,0.0
47.37924,0.0
47.392119,0.0
47.405013,0.0
47.415651,0.0
47.426328,0.0
47.434065,0.0
47.447875,0.0
47.463859,0.0
47.483775,0.0
47.4937,0.0
47.507935,0.0
47.520037,0.0
47.538577,0.0
47.55015,0.0
47.564389,0.0
47.576518,0.0
47.584253,0.0
47.589845,0.0
47.601853,0.0
47.609589,0.0
47.616343,0.0
47.624062,0.0
47.635157,0.0
47.649407,0.0
47.66368,0.0
47.677915,0.0
47.685457,0.0
47.695351,0.0
47.703121,0.0
47.715194,0.0
47.72915,0.0
47.736875,0.0
47.748948,0.0
47.756702,0.0
47.77099,0.0
47.782983,0.0
47.794042,0.0
47.806167,0.0
47.817262,0.0
47.838681,0.0
47.855141,0.0
47.869412,0.0
47.883647,0.0
47.891414,0.0
47.907245,0.0
47.919291,0.0
47.937801,0.0
47.954197,0.0
47.971747,0.0
47.987159,0.0
48.002598,0.0
48.014707,0.0
48.02888,0.0
48.043127,0.0
48.064444,0.0
48.083083,0.0
48.113075,0.0
48.129479,0.0
48.143475,0.0
48.164916,0.0
48.179424,0.0
48.187226,0.0
48.204774,0.0
48.219026,0.0
48.22673,0.0
48.234499,0.0
48.242201,0.0
48.258549,0.0
48.270597,0.0
48.296288,0.0
48.314913,0.0
48.334477,0.0
48.355863,0.0
48.380196,0.0
48.400364,0.0
48.428335,0.0
48.453508,0.0
48.468358,0.0
48.484835,0.0
48.499162,0.0
48.517618,0.0
48.536176,0.0
48.553332,0.0
48.561067,0.0
48.57313,0.0
48.580865,0.0
48.599428,0.0
48.607182,0.0
48.630661,0.0
48.655469,0.0
48.678498,0.0
48.713073,0.0
48.7396,0.0
48.774178,0.0
48.815197,0.0
48.851684,0.0
48.882401,0.0
48.921275,0.0
48.966677,0.0
49.007712,0.0
49.03975,0.0
49.08563,0.0
49.115814,0.0
